Postgres (dotConnect.Express.for.PostgreSQL);100;1228.5711;214.6675;935.749;892.915
ClickHouse (ClickHouse.Ado);100;1227.7419;1129.9786;1357.8228;1381.9906
ClickHouse (ClickHouse.Ado);100;1226.711;515.1659;1234.4888;991.7619
ClickHouse (ClickHouse.Ado);100;1225.3331;576.1844;1910.7593;1053.0786
ClickHouse (ClickHouse.Ado);100;1222.7986;601.0144;1390.5718;3564.1774
ClickHouse (ClickHouse.Ado);100;1222.7079;1173.6668;1124.4807;1528.4465
ClickHouse (ClickHouse.Ado);100;1221.8105;508.7501;1141.3862;1680.6747
ClickHouse (ClickHouse.Ado);100;1217.9875;881.1456;1470.5356;1074.8313
ClickHouse (ClickHouse.Ado);100;1216.2349;626.8693;1159.677;1098.2667
ClickHouse (ClickHouse.Ado);100;1215.9699;834.7529;1035.4231;1321.5598
ClickHouse (ClickHouse.Ado);100;1213.181;585.618;899.3271;1386.0296
ClickHouse (ClickHouse.Ado);100;1212.0639;590.0958;1222.5028;962.803
Postgres (Npgsql);100;1210.7995;119.3426;921.9314;798.1156
ClickHouse (ClickHouse.Ado);100;1209.7972;602.01;1520.2879;1011.5499
ClickHouse (ClickHouse.Ado);100;1207.7955;513.5435;917.8022;1005.2398
ClickHouse (ClickHouse.Ado);100;1207.6195;1461.9453;1272.3287;1019.1707
ClickHouse (ClickHouse.Ado);100;1207.6009;650.69;4606.67;4299.541
ClickHouse (ClickHouse.Ado);100;1205.6486;511.7192;2883.4168;3485.9848
ClickHouse (ClickHouse.Ado);100;1205.5336;582.8528;1259.1596;1415.1695
ClickHouse (ClickHouse.Ado);100;1204.2219;875.3854;1022.4494;1885.7409
ClickHouse (Octonica.ClickHouseClient);100;1204.1158;968.6094;2105.6981;1597.5123
ClickHouse (ClickHouse.Ado);100;1203.4613;792.8909;1321.3249;1033.8702
ClickHouse (ClickHouse.Ado);100;1202.9954;597.036;971.44;1333.3285
ClickHouse (ClickHouse.Ado);100;1201.738;516.084;3413.8937;1392.5651
ClickHouse (ClickHouse.Ado);100;1201.1044;824.2109;1650.4986;1089.1797
ClickHouse (ClickHouse.Ado);100;1200.7602;807.0475;1362.2433;1122.4023
ClickHouse (ClickHouse.Ado);100;1200.7481;1133.8319;944.5688;1000.6678
ClickHouse (ClickHouse.Ado);100;1200.0367;943.9226;1978.719;3076.8483
ClickHouse (ClickHouse.Ado);100;1197.6627;797.8767;1292.4688;1064.2796
ClickHouse (ClickHouse.Ado);100;1197.455;509.3603;1101.0304;1142.5916
ClickHouse (ClickHouse.Ado);100;1196.5158;507.1279;1260.1105;1283.569
ClickHouse (ClickHouse.Ado);100;1196.0301;628.1515;1075.2382;992.8799
ClickHouse (ClickHouse.Ado);100;1195.8931;855.8182;1409.0199;1312.759
ClickHouse (ClickHouse.Ado);100;1195.2521;1113.4661;1239.3737;1594.7541
ClickHouse (ClickHouse.Ado);100;1194.0402;490.2487;1367.9821;1477.705
ClickHouse (ClickHouse.Ado);100;1192.5891;1104.5024;1117.511;1141.4268
ClickHouse (ClickHouse.Ado);100;1191.1326;1179.5721;1103.5713;1142.1112
ClickHouse (ClickHouse.Ado);100;1190.74;505.9574;939.5712;1287.4332
ClickHouse (ClickHouse.Ado);100;1190.6168;516.2676;1331.9376;1094.7265
ClickHouse (ClickHouse.Ado);100;1190.5725;528.1133;1026.2567;1610.0967
ClickHouse (ClickHouse.Ado);100;1190.3506;515.6959;926.6818;1609.7071
ClickHouse (ClickHouse.Ado);100;1190.2538;512.3329;1079.5053;1422.0075
ClickHouse (ClickHouse.Ado);100;1189.8018;1119.6805;1208.3081;1274.1676
ClickHouse (ClickHouse.Ado);100;1189.6106;1470.3472;796.8604;1245.2252
ClickHouse (ClickHouse.Ado);100;1189.3397;1125.9006;1321.2119;1093.7821
ClickHouse (ClickHouse.Ado);100;1188.8703;1421.4117;919.1851;1484.1044
Postgres (dotConnect.Express.for.PostgreSQL);100;1188.7929;254.0947;1345.7549;848.1635
ClickHouse (ClickHouse.Ado);100;1188.5161;795.9298;1200.27;1581.085
ClickHouse (ClickHouse.Ado);100;1188.0448;505.5998;1681.0415;900.6606
ClickHouse (ClickHouse.Ado);100;1187.9781;516.5788;1207.8582;953.3137
ClickHouse (ClickHouse.Ado);100;1187.9683;832.8976;2043.1514;3378.8031
ClickHouse (ClickHouse.Ado);100;1187.8221;848.1465;1144.5481;1137.238
ClickHouse (ClickHouse.Ado);100;1187.3138;504.7954;1679.0163;1072.0974
ClickHouse (ClickHouse.Ado);100;1187.1409;521.4411;918.771;1281.9294
ClickHouse (ClickHouse.Ado);100;1187.0831;516.3276;1557.7083;1269.7623
ClickHouse (ClickHouse.Ado);100;1185.6004;516.5575;2687.6682;1419.808
ClickHouse (ClickHouse.Ado);100;1185.4587;817.6691;989.4878;1080.4742
ClickHouse (ClickHouse.Ado);100;1185.1066;1425.188;1640.5675;1384.1737
ClickHouse (ClickHouse.Ado);100;1184.9811;518.8513;982.0345;1001.1892
ClickHouse (ClickHouse.Ado);100;1184.8938;516.2441;1629.8746;1191.4994
ClickHouse (ClickHouse.Ado);100;1184.6969;521.2089;947.258;988.8934
ClickHouse (ClickHouse.Ado);100;1184.5962;524.9643;1550.3675;1396.6283
Postgres (Npgsql);100;1184.3664;110.911;1297.6076;853.9471
ClickHouse (ClickHouse.Ado);100;1184.359;507.3308;900.0033;2259.5543
ClickHouse (ClickHouse.Ado);100;1184.2999;1115.2995;921.4142;989.6127
ClickHouse (ClickHouse.Ado);100;1184.2474;534.0748;1321.0628;1120.6477
ClickHouse (ClickHouse.Ado);100;1184.2271;519.4095;1232.9795;1288.9132
ClickHouse (ClickHouse.Ado);100;1183.4561;1099.6541;1359.0767;1204.4019
ClickHouse (ClickHouse.Ado);100;1183.0868;646.724;1604.612;1409.5975
ClickHouse (ClickHouse.Ado);100;1182.5696;1746.0788;2761.3774;3633.1687
ClickHouse (ClickHouse.Ado);100;1182.0804;875.9211;1028.9043;1976.9764
ClickHouse (ClickHouse.Ado);100;1181.9514;524.3746;1542.621;966.8433
ClickHouse (ClickHouse.Ado);100;1181.7532;515.4291;1338.4089;1100.9952
ClickHouse (ClickHouse.Ado);100;1181.6792;1113.0295;1347.3357;1280.0599
ClickHouse (ClickHouse.Ado);100;1181.6499;507.9631;1783.8605;1859.254
ClickHouse (ClickHouse.Ado);100;1181.3975;823.7683;1014.6057;1154.3697
ClickHouse (ClickHouse.Ado);100;1181.3247;814.5855;1131.2153;1107.5281
ClickHouse (ClickHouse.Ado);100;1181.2937;515.4548;2824.9497;1352.1206
ClickHouse (ClickHouse.Ado);100;1181.2797;805.1706;1237.7909;1261.0595
ClickHouse (ClickHouse.Ado);100;1181.2463;519.4643;1033.8358;1094.3279
ClickHouse (ClickHouse.Ado);100;1181.2177;519.9474;943.803;1292.3359
ClickHouse (ClickHouse.Ado);100;1181.0892;1134.9279;958.629;1302.2138
ClickHouse (ClickHouse.Ado);100;1180.7972;809.1238;1106.6738;1077.7104
ClickHouse (ClickHouse.Ado);100;1180.759;502.6214;1189.9276;981.7492
ClickHouse (ClickHouse.Ado);100;1180.7104;510.7078;1136.6588;1075.2427
ClickHouse (ClickHouse.Ado);100;1180.4968;896.5087;1081.9299;1677.2377
ClickHouse (ClickHouse.Ado);100;1180.4166;522.6328;1253.9192;975.3105
ClickHouse (ClickHouse.Ado);100;1179.7111;810.4204;915.5269;1287.086
ClickHouse (ClickHouse.Ado);100;1179.4177;810.8267;928.0874;1028.2433
ClickHouse (ClickHouse.Ado);100;1179.2259;1140.5281;1264.1544;1003.0821
ClickHouse (ClickHouse.Ado);100;1178.8729;504.4191;1942.669;1562.108
ClickHouse (ClickHouse.Ado);100;1178.5303;819.6433;1367.9668;1156.9796
ClickHouse (ClickHouse.Ado);100;1178.5109;1423.8243;943.7847;1142.5078
ClickHouse (ClickHouse.Ado);100;1177.9243;495.0935;896.7243;948.0932
ClickHouse (ClickHouse.Ado);100;1177.6368;1726.2795;1219.8495;999.5522
ClickHouse (ClickHouse.Ado);100;1177.5941;675.8877;970.4444;1370.5221
ClickHouse (ClickHouse.Ado);100;1177.5804;811.7535;1319.5127;1064.4163
Postgres (Npgsql);100;1177.212;112.8446;1020.9868;952.0697
ClickHouse (ClickHouse.Ado);100;1177.0595;809.6151;972.1078;1000.9252
ClickHouse (ClickHouse.Ado);100;1176.3854;501.5095;825.7815;890.42
ClickHouse (ClickHouse.Ado);100;1176.298;1145.6563;1589.744;1823.8994
ClickHouse (ClickHouse.Ado);100;1176.1912;513.971;933.2362;1000.9785
ClickHouse (ClickHouse.Ado);100;1175.7347;821.749;953.7416;1004.8369
ClickHouse (ClickHouse.Ado);100;1175.7298;813.5373;1503.1437;966.8973
ClickHouse (ClickHouse.Ado);100;1175.6822;515.7745;1015.4034;1499.3396
ClickHouse (ClickHouse.Ado);100;1175.3093;810.7233;1318.0286;1105.4599
ClickHouse (ClickHouse.Ado);100;1175.1443;1409.5143;1046.8481;2308.6201
ClickHouse (ClickHouse.Ado);100;1174.9579;516.0142;947.8784;1293.7043
ClickHouse (ClickHouse.Ado);100;1174.8481;522.9625;1902.0413;1899.2099
ClickHouse (ClickHouse.Ado);100;1174.8211;820.3037;1302.1506;1473.8915
ClickHouse (ClickHouse.Ado);100;1174.7579;522.5129;900.9132;1215.3482
ClickHouse (ClickHouse.Ado);100;1174.7073;811.2491;1065.6619;1072.582
ClickHouse (ClickHouse.Ado);100;1174.4836;515.378;1012.0904;1083.7443
ClickHouse (ClickHouse.Ado);100;1174.364;807.4202;1211.495;1276.5408
ClickHouse (ClickHouse.Ado);100;1174.3462;1141.7911;952.2541;1368.9639
ClickHouse (ClickHouse.Ado);100;1174.2967;527.0228;924.3056;1020.1102
ClickHouse (ClickHouse.Ado);100;1174.1435;849.52;1307.4926;1449.0567
ClickHouse (ClickHouse.Ado);100;1174.1397;1100.9817;2693.4121;942.6155
ClickHouse (ClickHouse.Ado);100;1174.0704;1108.8724;1300.1195;1372.8116
ClickHouse (ClickHouse.Ado);100;1173.9873;843.0446;1261.5347;1317.4201
ClickHouse (ClickHouse.Ado);100;1173.9869;829.2589;3612.1931;3059.1932
ClickHouse (ClickHouse.Ado);100;1173.663;1426.6032;909.177;1987.788
ClickHouse (ClickHouse.Ado);100;1173.4168;518.3957;1286.4125;1643.7992
ClickHouse (ClickHouse.Ado);100;1173.3196;828.8936;1341.9012;1433.4334
ClickHouse (ClickHouse.Ado);100;1173.2807;831.9267;930.3041;1598.7698
ClickHouse (ClickHouse.Ado);100;1173.1793;512.2905;1323.3258;1071.2539
ClickHouse (ClickHouse.Ado);100;1172.6014;813.3509;937.0265;997.6856
ClickHouse (ClickHouse.Ado);100;1172.512;803.2456;1225.3431;1891.9933
ClickHouse (ClickHouse.Ado);100;1172.3421;912.8241;2302.0476;2409.0343
ClickHouse (ClickHouse.Ado);100;1172.291;2043.9631;2294.1282;2916.2295
ClickHouse (ClickHouse.Ado);100;1172.2765;793.7614;1190.9709;973.7564
ClickHouse (ClickHouse.Ado);100;1172.0958;539.589;1028.2465;1691.7776
ClickHouse (ClickHouse.Ado);100;1172.0795;800.0272;818.1395;825.0073
ClickHouse (ClickHouse.Ado);100;1171.765;499.8298;1102.9389;1128.8414
ClickHouse (ClickHouse.Ado);100;1171.6951;827.5869;1255.263;1305.27
ClickHouse (ClickHouse.Ado);100;1171.6942;815.4596;3201.0287;3318.4934
ClickHouse (ClickHouse.Ado);100;1171.6747;522.3494;932.8358;1649.5335
ClickHouse (ClickHouse.Ado);100;1171.6163;817.6556;1531.1997;1255.1902
ClickHouse (ClickHouse.Ado);100;1171.5974;853.2671;1554.798;1313.469
ClickHouse (ClickHouse.Ado);100;1171.4735;1119.4128;1512.4336;1331.5089
ClickHouse (ClickHouse.Ado);100;1171.0689;1146.8573;933.6255;1315.8536
ClickHouse (ClickHouse.Ado);100;1170.8178;1437.4818;959.4364;975.5074
ClickHouse (ClickHouse.Ado);100;1170.7541;488.951;785.5118;858.9723
ClickHouse (ClickHouse.Ado);100;1170.7476;818.4432;1680.8439;1182.5321
ClickHouse (ClickHouse.Ado);100;1170.6891;1758.1485;1231.2716;984.491
ClickHouse (ClickHouse.Ado);100;1170.4726;516.0255;1264.9361;1066.6848
ClickHouse (ClickHouse.Ado);100;1170.2562;570.6779;1403.2077;1079.1179
ClickHouse (ClickHouse.Ado);100;1170.226;540.5706;1662.0312;1212.1563
ClickHouse (ClickHouse.Ado);100;1170.1036;1115.7281;1281.9595;1646.1371
ClickHouse (ClickHouse.Ado);100;1169.9299;521.5585;1254.7554;1697.1695
ClickHouse (ClickHouse.Ado);100;1169.3756;1117.4663;1541.5486;1013.8009
ClickHouse (ClickHouse.Ado);100;1168.9398;819.1162;1242.8833;1299.5473
Postgres (Npgsql);100;1168.936;118.6612;1305.7858;1239.3533
ClickHouse (ClickHouse.Ado);100;1168.8653;536.5383;918.3762;1223.6239
ClickHouse (ClickHouse.Ado);100;1168.485;530.2255;1390.0564;1088.8113
ClickHouse (ClickHouse.Ado);100;1168.4358;1111.3907;928.2451;1634.3053
ClickHouse (ClickHouse.Ado);100;1168.3227;791.9926;1621.0126;1665.522
ClickHouse (ClickHouse.Ado);100;1168.1488;820.0972;1230.6837;1261.849
ClickHouse (ClickHouse.Ado);100;1168.1009;1115.4677;923.0809;991.5345
ClickHouse (ClickHouse.Ado);100;1168.0861;1418.1363;1691.0866;1289.1615
ClickHouse (ClickHouse.Ado);100;1167.6944;1122.1154;1258.308;1030.2182
Postgres (Npgsql);100;1167.6761;132.6325;303.5703;311.1649
ClickHouse (ClickHouse.Ado);100;1167.6588;505.7677;1347.3163;1008.379
ClickHouse (ClickHouse.Ado);100;1167.5894;499.9128;1290.4675;1547.1042
ClickHouse (ClickHouse.Ado);100;1167.4755;495.7866;1021.6639;1381.6706
ClickHouse (ClickHouse.Ado);100;1167.3594;803.0981;890.7358;1257.3331
Postgres (Npgsql);100;1167.2716;110.6068;1153.2686;963.513
ClickHouse (ClickHouse.Ado);100;1167.2093;572.9482;1576.882;1440.2328
ClickHouse (ClickHouse.Ado);100;1167.2053;811.7798;924.3846;971.7105
ClickHouse (ClickHouse.Ado);100;1167.0962;1087.3312;1305.8446;1057.7954
ClickHouse (ClickHouse.Ado);100;1167.0835;747.2277;2282.8763;1684.2261
ClickHouse (ClickHouse.Ado);100;1167.0524;520.4383;1273.6413;1283.0276
ClickHouse (ClickHouse.Ado);100;1166.044;1117.3519;1881.9319;1315.9539
ClickHouse (ClickHouse.Ado);100;1165.8073;1158.4665;1044.3808;1118.6262
ClickHouse (ClickHouse.Ado);100;1165.503;1123.8646;961.6069;1157.9165
ClickHouse (ClickHouse.Ado);100;1165.3631;779.5464;1343.5659;1644.7542
ClickHouse (ClickHouse.Ado);100;1165.1198;823.3177;1035.0794;1069.5977
ClickHouse (ClickHouse.Ado);100;1164.8697;826.3071;901.1599;1329.6688
ClickHouse (ClickHouse.Ado);100;1164.7551;1120.9851;3702.2832;2972.0041
ClickHouse (ClickHouse.Ado);100;1164.621;1119.2;887.1946;991.8081
ClickHouse (ClickHouse.Ado);100;1164.5063;810.2554;1040.9865;1300.3462
ClickHouse (ClickHouse.Ado);100;1163.6882;525.9841;1677.4087;1446.2937
ClickHouse (ClickHouse.Ado);100;1163.5683;825.2745;953.2881;1031.9546
ClickHouse (ClickHouse.Ado);100;1163.5245;505.9275;919.294;1080.8855
ClickHouse (ClickHouse.Ado);100;1163.4732;1120.4507;2924.945;3606.9378
ClickHouse (ClickHouse.Ado);100;1163.2557;1445.1308;1232.789;959.2306
ClickHouse (ClickHouse.Ado);100;1163.0769;809.0312;3864.902;4905.0512
ClickHouse (ClickHouse.Ado);100;1163.0471;520.623;1245.8732;973.4148
ClickHouse (ClickHouse.Ado);100;1162.9335;487.3551;790.4511;828.5366
ClickHouse (ClickHouse.Ado);100;1162.9238;820.6774;1025.8633;1075.8649
ClickHouse (ClickHouse.Ado);100;1162.8788;1112.8229;1217.8303;1289.2561
ClickHouse (ClickHouse.Ado);100;1162.7015;796.9341;970.1516;1063.9462
ClickHouse (ClickHouse.Ado);100;1162.5968;523.2105;1240.2276;1908.6663
ClickHouse (ClickHouse.Ado);100;1162.4997;478.8154;1302.5129;1044.3559
Postgres (Npgsql);100;1162.4617;116.8541;840.3671;832.6133
ClickHouse (ClickHouse.Ado);100;1162.4038;495.3447;975.5201;1626.8187
ClickHouse (ClickHouse.Ado);100;1162.3767;795.5791;1196.7582;4437.3227
ClickHouse (ClickHouse.Ado);100;1161.5235;811.9775;1585.9631;978.6576
ClickHouse (ClickHouse.Ado);100;1161.4407;1101.315;803.5784;1145.6683
ClickHouse (ClickHouse.Ado);100;1160.8216;1712.2429;1064.4197;1064.6989
ClickHouse (ClickHouse.Ado);100;1160.2217;493.317;1226.3103;1277.4652
ClickHouse (ClickHouse.Ado);100;1159.9202;810.3053;1207.6022;1205.8052
ClickHouse (ClickHouse.Ado);100;1159.8884;485.3049;1215.2021;974.7371
ClickHouse (ClickHouse.Ado);100;1159.755;648.8248;1090.4862;1461.5029
ClickHouse (ClickHouse.Ado);100;1159.5464;814.0865;1238.3938;1603.7248
ClickHouse (ClickHouse.Ado);100;1159.4239;495.8925;1354.8549;1332.5189
ClickHouse (ClickHouse.Ado);100;1158.7761;821.6668;1504.8723;1625.0039
ClickHouse (ClickHouse.Ado);100;1158.1051;529.8291;1010.7014;1384.0026
ClickHouse (ClickHouse.Ado);100;1157.6883;870.2815;781.5076;815.7852
ClickHouse (ClickHouse.Ado);100;1157.5506;528.6804;1493.3928;950.9063
ClickHouse (ClickHouse.Ado);100;1157.5293;503.0296;1346.9952;1380.4796
ClickHouse (ClickHouse.Ado);100;1157.4454;1111.4007;1247.6834;3703.2331
ClickHouse (ClickHouse.Ado);100;1157.4104;895.9154;1371.8328;1600.6014
ClickHouse (ClickHouse.Ado);100;1157.304;1097.9837;803.0772;1395.6662
ClickHouse (ClickHouse.Ado);100;1157.2516;512.5077;1493.6675;1287.0638
ClickHouse (ClickHouse.Ado);100;1157.1417;489.8278;1547.3577;921.6213
ClickHouse (ClickHouse.Ado);100;1157.0958;1085.541;1135.2983;1055.4259
ClickHouse (ClickHouse.Ado);100;1156.6018;788.7529;1029.3629;1285.9466
ClickHouse (ClickHouse.Ado);100;1156.4975;502.7161;2968.0625;3067.9597
ClickHouse (ClickHouse.Ado);100;1156.079;1124.906;1043.0349;1884.0017
ClickHouse (ClickHouse.Ado);100;1155.8364;485.8504;919.7113;948.6263
ClickHouse (ClickHouse.Ado);100;1155.5847;813.2611;1011.2537;1049.1333
ClickHouse (ClickHouse.Ado);100;1155.4507;1479.4143;1310.026;972.195
ClickHouse (ClickHouse.Ado);100;1155.406;790.0218;996.0551;1397.0445
ClickHouse (ClickHouse.Ado);100;1155.1101;796.2929;896.4521;1275.9822
ClickHouse (ClickHouse.Ado);100;1155.0251;1126.1483;1027.8042;1395.9391
ClickHouse (ClickHouse.Ado);100;1155.0043;798.9461;895.1285;943.9844
ClickHouse (ClickHouse.Ado);100;1154.9583;796.9144;912.1159;934.3944
ClickHouse (ClickHouse.Ado);100;1154.9078;505.7394;6843.8273;1785.7931
ClickHouse (ClickHouse.Ado);100;1154.6401;486.0431;1498.8208;916.9225
ClickHouse (ClickHouse.Ado);100;1154.4298;1430.9028;869.939;834.3735
ClickHouse (ClickHouse.Ado);100;1154.4063;818.8166;1100.9475;1181.0666
ClickHouse (ClickHouse.Ado);100;1153.9865;605.4799;1021.1399;1408.4247
ClickHouse (ClickHouse.Ado);100;1153.8107;805.2356;990.828;1670.3783
ClickHouse (ClickHouse.Ado);100;1153.3724;482.2588;998.6715;1043.2238
ClickHouse (ClickHouse.Ado);100;1152.9738;1087.7612;1298.2512;1402.985
ClickHouse (ClickHouse.Ado);100;1152.8416;813.4343;1235.1385;1282.3082
ClickHouse (ClickHouse.Ado);100;1152.6712;484.4032;1568.8777;967.0808
ClickHouse (ClickHouse.Ado);100;1152.501;1096.2578;5565.1329;1582.7165
ClickHouse (ClickHouse.Ado);100;1152.4849;1412.8595;1177.0301;1242.1762
ClickHouse (ClickHouse.Ado);100;1152.4249;502.9683;883.0075;1879.7599
ClickHouse (ClickHouse.Ado);100;1152.3118;792.9984;1445.4484;1342.5099
ClickHouse (ClickHouse.Ado);100;1152.0284;1119.7544;903.5945;955.644
ClickHouse (ClickHouse.Ado);100;1151.7069;497.8157;3312.5712;3183.9055
ClickHouse (ClickHouse.Ado);100;1151.3896;485.8107;1117.7517;1141.9801
ClickHouse (ClickHouse.Ado);100;1151.1068;807.3721;1678.9149;822.2903
ClickHouse (ClickHouse.Ado);100;1151.0889;499.3802;1786.7228;3166.5177
ClickHouse (ClickHouse.Ado);100;1151.0245;572.5802;1123.6345;1132.9378
ClickHouse (ClickHouse.Ado);100;1150.6671;1104.8123;1007.1196;1638.0789
ClickHouse (ClickHouse.Ado);100;1150.4656;1085.6639;1610.2042;1069.4079
ClickHouse (ClickHouse.Ado);100;1150.4541;479.4186;1519.2329;962.3351
ClickHouse (ClickHouse.Ado);100;1150.0012;502.6247;1018.0276;2269.0969
ClickHouse (ClickHouse.Ado);100;1149.9308;800.5978;2717.0737;1681.0068
ClickHouse (ClickHouse.Ado);100;1149.6818;491.7754;1008.1863;1036.7697
ClickHouse (ClickHouse.Ado);100;1149.6127;481.7871;1593.7342;1708.369
ClickHouse (ClickHouse.Ado);100;1149.4066;1395.3437;1216.6402;988.5945
ClickHouse (ClickHouse.Ado);100;1149.3162;499.6546;999.1543;1376.4892
ClickHouse (ClickHouse.Ado);100;1148.8637;508.5666;910.4681;3727.5225
ClickHouse (ClickHouse.Ado);100;1148.5885;1100.1593;1212.214;975.4545
ClickHouse (ClickHouse.Ado);100;1148.4949;495.5249;999.4784;1337.7537
ClickHouse (ClickHouse.Ado);100;1148.3602;802.8971;1191.7881;1261.6698
ClickHouse (ClickHouse.Ado);100;1148.3457;1107.5555;1886.902;1710.464
ClickHouse (ClickHouse.Ado);100;1147.9848;797.8031;1013.3956;1662.0605
ClickHouse (ClickHouse.Ado);100;1147.7558;1141.4883;1090.3275;967.473
ClickHouse (ClickHouse.Ado);100;1147.6209;1104.1843;1586.2875;1377.9521
ClickHouse (ClickHouse.Ado);100;1147.5426;483.8825;1301.1154;1036.9343
ClickHouse (ClickHouse.Ado);100;1147.2613;1127.4281;992.9359;1586.4652
ClickHouse (ClickHouse.Ado);100;1147.2612;490.6747;1452.6908;1403.0253
ClickHouse (ClickHouse.Ado);100;1147.1289;491.0308;1692.0006;934.4906
ClickHouse (ClickHouse.Ado);100;1146.2499;492.3112;989.8953;1333.11
ClickHouse (ClickHouse.Ado);100;1146.2325;480.7705;1196.8616;968.5952
ClickHouse (ClickHouse.Ado);100;1146.2153;490.2287;1356.2863;1731.7474
ClickHouse (ClickHouse.Ado);100;1145.9364;1115.1156;1224.7974;966.3697
ClickHouse (ClickHouse.Ado);100;1145.9356;501.322;2681.6815;3659.3744
ClickHouse (ClickHouse.Ado);100;1145.7894;849.0454;1616.2916;1278.5259
ClickHouse (ClickHouse.Ado);100;1145.6948;493.1746;4619.4647;4713.7834
ClickHouse (ClickHouse.Ado);100;1145.5976;794.2288;1499.9185;965.7194
ClickHouse (ClickHouse.Ado);100;1145.5201;809.5615;1328.5271;1024.5727
ClickHouse (ClickHouse.Ado);100;1145.0153;486.8146;1497.5406;953.7965
ClickHouse (ClickHouse.Ado);100;1145.006;518.8112;1352.7164;1357.4147
ClickHouse (ClickHouse.Ado);100;1144.2568;799.4367;1295.6258;1074.4919
ClickHouse (ClickHouse.Ado);100;1143.4611;803.1159;1336.2755;2964.1016
ClickHouse (ClickHouse.Ado);100;1143.2023;798.8245;974.2829;1058.9567
ClickHouse (ClickHouse.Ado);100;1143.0354;517.1672;1207.5684;1257.6362
ClickHouse (ClickHouse.Ado);100;1142.8548;475.1992;1525.5102;1275.7536
ClickHouse (ClickHouse.Ado);100;1142.6143;830.566;1541.826;987.8935
ClickHouse (ClickHouse.Ado);100;1142.5412;501.5423;1230.9263;1269.4173
ClickHouse (ClickHouse.Ado);100;1142.4716;786.3679;1307.9389;1993.1202
ClickHouse (ClickHouse.Ado);100;1142.0401;1107.239;1029.1024;1335.1625
ClickHouse (ClickHouse.Ado);100;1142.0226;480.356;1002.7241;2242.7671
ClickHouse (ClickHouse.Ado);100;1141.9508;1097.979;1032.741;1401.5131
ClickHouse (ClickHouse.Ado);100;1141.917;495.1203;1526.8251;963.9993
ClickHouse (ClickHouse.Ado);100;1141.8876;805.3104;1205.7507;950.0062
ClickHouse (ClickHouse.Ado);100;1141.7709;489.2452;982.9211;1034.7362
ClickHouse (ClickHouse.Ado);100;1141.665;485.5956;1334.6834;1380.7477
ClickHouse (ClickHouse.Ado);100;1141.3375;800.5417;874.1934;989.6263
ClickHouse (ClickHouse.Ado);100;1140.9869;485.6702;987.8942;1356.2576
ClickHouse (ClickHouse.Ado);100;1140.5756;516.6189;1309.9899;1648.3444
ClickHouse (ClickHouse.Ado);100;1140.4343;776.9486;941.5524;935.9614
ClickHouse (ClickHouse.Ado);100;1139.7454;801.4564;1466.4192;1214.5334
ClickHouse (ClickHouse.Ado);100;1139.2598;487.5576;1213.711;1038.6891
ClickHouse (ClickHouse.Ado);100;1139.0366;502.8533;1191.8552;972.5451
ClickHouse (ClickHouse.Ado);100;1138.8886;778.6867;1643.6386;1393.6248
ClickHouse (ClickHouse.Ado);100;1138.8543;808.876;1292.2889;1349.4115
ClickHouse (ClickHouse.Ado);100;1138.7866;792.0337;909.1814;1247.7238
ClickHouse (ClickHouse.Ado);100;1138.7084;796.2357;907.9923;1287.8183
ClickHouse (ClickHouse.Ado);100;1138.5044;490.5856;1301.1395;1847.4558
ClickHouse (ClickHouse.Ado);100;1138.3656;490.5182;3887.2796;2857.8507
ClickHouse (ClickHouse.Ado);100;1138.3386;779.7093;1480.2782;933.5456
ClickHouse (ClickHouse.Ado);100;1138.3223;799.509;1320.6056;1048.8757
ClickHouse (ClickHouse.Ado);100;1138.3211;495.7353;986.1581;1368.5248
ClickHouse (ClickHouse.Ado);100;1138.2112;504.1762;903.1429;1262.3039
ClickHouse (ClickHouse.Ado);100;1138.0944;495.5961;1048.1532;1113.3985
ClickHouse (ClickHouse.Ado);100;1137.9575;482.1263;902.4652;941.416
ClickHouse (ClickHouse.Ado);100;1137.5148;791.7925;1393.1676;2282.4649
ClickHouse (ClickHouse.Ado);100;1137.1164;1136.8474;928.4834;993.7521
ClickHouse (ClickHouse.Ado);100;1136.8702;798.2606;1281.4807;1080.8918
ClickHouse (ClickHouse.Ado);100;1136.6428;799.863;1288.6737;1641.9303
ClickHouse (ClickHouse.Ado);100;1136.4928;490.4854;1583.1187;1412.9501
ClickHouse (ClickHouse.Ado);100;1136.0303;485.4367;970.2218;1244.7568
ClickHouse (ClickHouse.Ado);100;1135.2759;708.0508;2057.5811;2263.2813
ClickHouse (ClickHouse.Ado);100;1135.2581;797.061;1594.4143;1360.7968
ClickHouse (ClickHouse.Ado);100;1135.1852;787.957;958.8403;1035.221
Postgres (dotConnect.Express.for.PostgreSQL);100;1135.1139;229.5212;1100.6508;1026.3399
ClickHouse (ClickHouse.Ado);100;1134.996;1107.5612;925.7048;1278.4091
ClickHouse (ClickHouse.Ado);100;1134.8169;1448.1681;1430.4383;954.4247
ClickHouse (ClickHouse.Ado);100;1132.9224;798.6309;2526.9689;1636.509
ClickHouse (ClickHouse.Ado);100;1132.8674;495.033;870.8796;1246.3987
ClickHouse (ClickHouse.Ado);100;1132.8059;501.9381;1206.1452;979.08
ClickHouse (ClickHouse.Ado);100;1132.6352;485.7028;1973.9853;1285.1102
ClickHouse (ClickHouse.Ado);100;1132.3487;797.1944;1183.9464;950.7254
